Label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
right_forward,0.5227817296981812,1.0374747514724731,-7.468662488463451e-08,0.48236459493637085,0.9576465487480164,-0.007481664884835482,0.4646315574645996,0.879065990447998,-0.02500775456428528,0.4481658339500427,0.8285366892814636,-0.04460911825299263,0.42958736419677734,0.8307697176933289,-0.06484018266201019,0.5362247824668884,0.7787977457046509,-0.02250250056385994,0.5250250697135925,0.673615574836731,-0.04248861223459244,0.5168464779853821,0.6041682362556458,-0.053041160106658936,0.511029839515686,0.5423246026039124,-0.06246502697467804,0.545761227607727,0.8040157556533813,-0.03293359652161598,0.4637286365032196,0.7722408771514893,-0.06034829095005989,0.4522421658039093,0.8365036845207214,-0.0594305582344532,0.46401476860046387,0.8704531192779541,-0.05513006076216698,0.5379447937011719,0.8441259860992432,-0.044549066573381424,0.4555101692676544,0.8485384583473206,-0.06701214611530304,0.4556444585323334,0.9070931673049927,-0.05563989281654358,0.47269967198371887,0.9297381639480591,-0.045153580605983734,0.5217249989509583,0.8884708285331726,-0.057818587869405746,0.4582553505897522,0.8966479897499084,-0.07379544526338577,0.4579133987426758,0.9415881633758545,-0.06867082417011261,0.47238653898239136,0.9594889283180237,-0.06206831336021423
right_forward,0.5170150399208069,1.0593634843826294,-1.6290519511130697e-07,0.4786202311515808,0.9617816805839539,-0.004663246218115091,0.463821142911911,0.8793935179710388,-0.01971171610057354,0.44934770464897156,0.8271764516830444,-0.03814590349793434,0.43183982372283936,0.8197911381721497,-0.0565640814602375,0.5378742218017578,0.7789819836616516,-0.014520874246954918,0.5232623815536499,0.6730936169624329,-0.0337216854095459,0.5150853991508484,0.6044530868530273,-0.0458298921585083,0.5077971816062927,0.5430741310119629,-0.05663447454571724,0.5459070205688477,0.8018674254417419,-0.027179088443517685,0.463214248418808,0.7711367011070251,-0.05234831944108009,0.4550522565841675,0.8355858325958252,-0.05343609303236008,0.4686664044857025,0.865831732749939,-0.05169748514890671,0.5379289388656616,0.8406087160110474,-0.04123130068182945,0.4523511230945587,0.8453782796859741,-0.06081417202949524,0.4549180567264557,0.9061258435249329,-0.050077397376298904,0.4741716980934143,0.9269596338272095,-0.04150225594639778,0.5207058787345886,0.8856036067008972,-0.057270344346761703,0.45426657795906067,0.8959888815879822,-0.07082492113113403,0.45495274662971497,0.942245602607727,-0.06503164768218994,0.471049964427948,0.9609749913215637,-0.058792248368263245
right_forward,0.519396185874939,1.0693378448486328,-1.7820337916418794e-07,0.4823037087917328,0.970605731010437,-0.002169933868572116,0.4667961895465851,0.8872244358062744,-0.017462505027651787,0.4505864679813385,0.8315674066543579,-0.03678906336426735,0.4305936098098755,0.8182310461997986,-0.056420717388391495,0.5396241545677185,0.7805709838867188,-0.01258806511759758,0.5265963673591614,0.6761119961738586,-0.03212663531303406,0.5198726058006287,0.6064479947090149,-0.044343676418066025,0.5145431756973267,0.545086681842804,-0.054871831089258194,0.547329306602478,0.8046611547470093,-0.02628161571919918,0.4619304835796356,0.7782433032989502,-0.05287597328424454,0.45407116413116455,0.8416270017623901,-0.05516013503074646,0.4677770733833313,0.8724833726882935,-0.05391423776745796,0.5387639403343201,0.8448447585105896,-0.04102110117673874,0.45309939980506897,0.85174959897995,-0.06176464632153511,0.4562130868434906,0.9113980531692505,-0.0516098290681839,0.47567182779312134,0.9319942593574524,-0.04289087653160095,0.5213026404380798,0.8897601962089539,-0.05732044205069542,0.4550631642341614,0.8996773362159729,-0.07075092941522598,0.45454755425453186,0.9458515644073486,-0.0646473616361618,0.46963849663734436,0.9649627208709717,-0.05789975821971893
right_forward,0.5232653617858887,1.0730910301208496,-1.885326099682061e-07,0.4842388331890106,0.9761000275611877,-0.0019158344948664308,0.4680505394935608,0.8925228714942932,-0.01685309410095215,0.4514332711696625,0.8350263237953186,-0.03617645800113678,0.43205875158309937,0.8182364702224731,-0.05589771270751953,0.5398188829421997,0.7810163497924805,-0.010722227394580841,0.5267997980117798,0.6761729717254639,-0.02999146282672882,0.5197873115539551,0.6060531735420227,-0.042106758803129196,0.5146949887275696,0.545244574546814,-0.05245375260710716,0.5478425621986389,0.8044419884681702,-0.02455550990998745,0.4636859893798828,0.7766603827476501,-0.051805779337882996,0.45420053601264954,0.8409870862960815,-0.05473162233829498,0.4667251408100128,0.8748869895935059,-0.053388260304927826,0.5401418209075928,0.8440395593643188,-0.03948729485273361,0.454863965511322,0.851089596748352,-0.061043575406074524,0.45705685019493103,0.9131934642791748,-0.0512826107442379,0.4761553704738617,0.9361502528190613,-0.042271096259355545,0.5234684348106384,0.8887283802032471,-0.05594128370285034,0.4569520056247711,0.8983824849128723,-0.06949234753847122,0.45505034923553467,0.9459388256072998,-0.06319188326597214,0.46940574049949646,0.9667312502861023,-0.056025609374046326
right_forward,0.5214793682098389,1.068249225616455,-2.04140164328237e-07,0.4822515845298767,0.9696898460388184,-0.001960741588845849,0.4673998951911926,0.8877623081207275,-0.016484688967466354,0.4524891674518585,0.8324922919273376,-0.03524541109800339,0.4355390667915344,0.8179041743278503,-0.05437380075454712,0.5391448736190796,0.7788023948669434,-0.011684383265674114,0.5252789855003357,0.6754392385482788,-0.031098870560526848,0.5177345275878906,0.6058474183082581,-0.043497104197740555,0.5120155215263367,0.545415461063385,-0.05409292131662369,0.5478932857513428,0.8027483224868774,-0.025510529056191444,0.46294283866882324,0.7783799171447754,-0.053030602633953094,0.4533093571662903,0.8431466221809387,-0.05647352710366249,0.4653719663619995,0.8776836395263672,-0.05554243549704552,0.5406941175460815,0.8432621359825134,-0.04033607244491577,0.4541538953781128,0.8531056046485901,-0.062104709446430206,0.45645350217819214,0.914350688457489,-0.05272921547293663,0.4752931296825409,0.9372907876968384,-0.04396163672208786,0.5243678689002991,0.8889613151550293,-0.05665469914674759,0.456718385219574,0.8998114466667175,-0.07045872509479523,0.45494353771209717,0.9460934400558472,-0.06429635733366013,0.4692077040672302,0.9666301608085632,-0.057195764034986496
right_forward,0.523292601108551,1.067495346069336,-2.0480628393215738e-07,0.4849303960800171,0.970111072063446,-0.001281304401345551,0.46952828764915466,0.8886579871177673,-0.015697432681918144,0.453031063079834,0.8337791562080383,-0.034435372799634933,0.4357159733772278,0.816575825214386,-0.053644582629203796,0.5407801866531372,0.7793782353401184,-0.011690318584442139,0.526850700378418,0.6747087836265564,-0.03106815181672573,0.5193356871604919,0.6053362488746643,-0.04341940954327583,0.5140185952186584,0.5447995066642761,-0.05387783795595169,0.5486831665039062,0.802736222743988,-0.02529546618461609,0.46395453810691833,0.7801687717437744,-0.05227651819586754,0.45434167981147766,0.8433612585067749,-0.0556991770863533,0.4663243889808655,0.8772097229957581,-0.0550294853746891,0.5408931374549866,0.842449963092804,-0.039751507341861725,0.45513203740119934,0.852841854095459,-0.06101103499531746,0.4573201537132263,0.9141674041748047,-0.051710885018110275,0.4760156571865082,0.9371876120567322,-0.04320777952671051,0.5243241190910339,0.8874427080154419,-0.05559253320097923,0.457674115896225,0.8989794254302979,-0.06915180385112762,0.4556725323200226,0.9460115432739258,-0.06298137456178665,0.46989670395851135,0.9669734835624695,-0.055895816534757614
right_forward,0.5223554372787476,1.06908118724823,-1.9098312975529552e-07,0.48189666867256165,0.9710781574249268,-0.0025367150083184242,0.46720588207244873,0.8891481757164001,-0.017213530838489532,0.4528387486934662,0.832687258720398,-0.03608366474509239,0.4353449046611786,0.8166388273239136,-0.05514491721987724,0.5404126048088074,0.7798915505409241,-0.011214719153940678,0.5259675979614258,0.6734175086021423,-0.03070146031677723,0.5182655453681946,0.6033562421798706,-0.042965348809957504,0.5123546719551086,0.542273998260498,-0.05341087281703949,0.5490126013755798,0.8027588725090027,-0.024855684489011765,0.46394988894462585,0.7748430371284485,-0.05263169854879379,0.453609436750412,0.8397122621536255,-0.05598023161292076,0.46534937620162964,0.8740819692611694,-0.05469909682869911,0.5414705872535706,0.8416197896003723,-0.039621539413928986,0.45436564087867737,0.8518080711364746,-0.06148763373494148,0.45668625831604004,0.9148014187812805,-0.05212736502289772,0.475860059261322,0.9380747675895691,-0.04329603165388107,0.5247015357017517,0.8860558867454529,-0.05600563436746597,0.45681920647621155,0.9002730846405029,-0.06999793648719788,0.45547083020210266,0.948167622089386,-0.06411543488502502,0.4702710211277008,0.9684983491897583,-0.05710034444928169
right_forward,0.5269311666488647,1.0553271770477295,-1.61780292273761e-07,0.4874381124973297,0.9603884220123291,-0.0026885734405368567,0.4721432328224182,0.8774073123931885,-0.01738804578781128,0.4572286605834961,0.8215179443359375,-0.03586456924676895,0.4357355535030365,0.8072479963302612,-0.054709017276763916,0.543367862701416,0.7709574699401855,-0.01162871066480875,0.5296865105628967,0.6638933420181274,-0.030654633417725563,0.521395206451416,0.5935699343681335,-0.04277787357568741,0.5147422552108765,0.5323059558868408,-0.05329691991209984,0.5522627234458923,0.7924155592918396,-0.02431400865316391,0.4691922962665558,0.763236403465271,-0.052075520157814026,0.4585517644882202,0.82528156042099,-0.055797379463911057,0.46979376673698425,0.8582465648651123,-0.054740652441978455,0.5445058345794678,0.8295333385467529,-0.03797908127307892,0.45937380194664,0.8374842405319214,-0.059175968170166016,0.46142491698265076,0.8977972269058228,-0.05058777704834938,0.4810568392276764,0.9199483394622803,-0.042475100606679916,0.5277761816978455,0.8712960481643677,-0.05317145213484764,0.4615861475467682,0.8873273730278015,-0.06656761467456818,0.4606442153453827,0.9353381991386414,-0.06154809147119522,0.4761839210987091,0.9539722204208374,-0.05543924495577812
right_forward,0.5274521708488464,1.0502640008926392,-2.1824263285452616e-07,0.48789966106414795,0.953385055065155,-0.00024802659754641354,0.47206035256385803,0.8728816509246826,-0.014306592755019665,0.4556087553501129,0.8177672624588013,-0.03280971944332123,0.43647241592407227,0.8020914196968079,-0.0520428903400898,0.5447098612785339,0.7669135332107544,-0.010744363069534302,0.532733142375946,0.659967839717865,-0.029365070164203644,0.5243226885795593,0.5895556807518005,-0.040897171944379807,0.517625093460083,0.5284695625305176,-0.05081034451723099,0.5545051693916321,0.7904590368270874,-0.024726686999201775,0.46886196732521057,0.7604618072509766,-0.05340176820755005,0.45429930090904236,0.8246983885765076,-0.057575859129428864,0.46246159076690674,0.8645314574241638,-0.05631791427731514,0.5476704239845276,0.8288827538490295,-0.03928935155272484,0.46083614230155945,0.8351697325706482,-0.06240024045109749,0.4608749747276306,0.8997154831886292,-0.05446193739771843,0.4781515896320343,0.929807722568512,-0.045665085315704346,0.5321513414382935,0.8710391521453857,-0.05490916594862938,0.46522682905197144,0.8800485730171204,-0.0701856017112732,0.4612008333206177,0.9297297596931458,-0.06522881239652634,0.47363245487213135,0.9557992815971375,-0.058224521577358246
right_forward,0.5283364653587341,1.0382498502731323,-1.7014988884511695e-07,0.4856411814689636,0.9454302787780762,-0.003793393960222602,0.46997931599617004,0.8642294406890869,-0.01892673783004284,0.4553964138031006,0.8092492818832397,-0.03756316006183624,0.43583619594573975,0.796701967716217,-0.05671857297420502,0.5460059642791748,0.7584589123725891,-0.013223657384514809,0.5324779152870178,0.6526641249656677,-0.032329823821783066,0.5246466994285583,0.5822004675865173,-0.04454614967107773,0.5175910592079163,0.5206452012062073,-0.05514946207404137,0.5549094080924988,0.7815488576889038,-0.025353671982884407,0.4693794548511505,0.7511265873908997,-0.0538814403116703,0.4580153226852417,0.8152464032173157,-0.057947538793087006,0.46850696206092834,0.8513411283493042,-0.056959446519613266,0.5470511317253113,0.8181106448173523,-0.038395099341869354,0.4616038203239441,0.8214670419692993,-0.06125861778855324,0.46339288353919983,0.8838387727737427,-0.05244886875152588,0.4817434251308441,0.9094017744064331,-0.04357383772730827,0.5302732586860657,0.8588451147079468,-0.052901942282915115,0.4649510085582733,0.8704266548156738,-0.06832662224769592,0.46347787976264954,0.9201138019561768,-0.06316766142845154,0.4774966239929199,0.9427154660224915,-0.056309763342142105
